NETWORKCODE,INTERNUMBERHEAD,COUNTRYCODE
861600904,27861600904,27
861624562,27861624562,27
861628267,27861628267,27
86163623,2786163623,27
86163688,2786163688,27
861638764,27861638764,27
861647278,27861647278,27
861647542,27861647542,27
861652826,27861652826,27
861686387,27861686387,27
861692835,27861692835,27
861693333,27861693333,27
861697233,27861697233,27
861700904,27861700904,27
861707800,27861707800,27
861727232,27861727232,27
861727427,27861727427,27
861727522,27861727522,27
861727527,27861727527,27
861727533,27861727533,27
861727548,27861727548,27
861727877,27861727877,27
861729292,27861729292,27
861729869,27861729869,27
861736628,27861736628,27
861736787,27861736787,27
861742770,27861742770,27
861742772,27861742772,27
861742774,27861742774,27
861742778,27861742778,27
861742779,27861742779,27
86174526,2786174526,27
861746468,27861746468,27
861762646,27861762646,27
861762779,27861762779,27
861764689,27861764689,27
861764764,27861764764,27
861769380,27861769380,27
861772232,27861772232,27
861782732,27861782732,27
861784248,27861784248,27
861786493,27861786493,27
861786739,27861786739,27
861787250,27861787250,27
861787258,27861787258,27
861787259,27861787259,27
861788537,27861788537,27
861794647,27861794647,27
86180011,2786180011,27
8618192,278618192,27
8618193,278618193,27
8618194,278618194,27
8618195,278618195,27
8618196,278618196,27
8618197,278618197,27
8618198,278618198,27
8618199,278618199,27
8618200,278618200,27
8618201,278618201,27
86182600,2786182600,27
861835569,27861835569,27
861842266,27861842266,27
861842664,27861842664,27
861847271,27861847271,27
861847288,27861847288,27
861847347,27861847347,27
861847534,27861847534,27
861862884,27861862884,27
861874462,27861874462,27
861874474,27861874474,27
861876227,27861876227,27
861878250,27861878250,27
861878252,27861878252,27
861878253,27861878253,27
861878258,27861878258,27
861878259,27861878259,27
861885352,27861885352,27
861887427,27861887427,27
861922484,27861922484,27
861927655,27861927655,27
861929725,27861929725,27
861929729,27861929729,27
861937367,27861937367,27
861937874,27861937874,27
861967574,27861967574,27
861973633,27861973633,27
861976334,27861976334,27
861987228,27861987228,27
861989890,27861989890,27
861989891,27861989891,27
861989892,27861989892,27
861989893,27861989893,27
861989894,27861989894,27
861989895,27861989895,27
861989896,27861989896,27
861989897,27861989897,27
861989899,27861989899,27
86198990,2786198990,27
8619950,278619950,27
8619951,278619951,27
8619952,278619952,27
861998998,27861998998,27
86199901,2786199901,27
86199902,2786199902,27
86199903,2786199903,27
86199904,2786199904,27
86199905,2786199905,27
86199906,2786199906,27
86199907,2786199907,27
86199908,2786199908,27
86199909,2786199909,27
86199910,2786199910,27
86199930,2786199930,27
86199931,2786199931,27
86199938,2786199938,27
86199951,2786199951,27
86199952,2786199952,27
86199953,2786199953,27
86199954,2786199954,27
86199956,2786199956,27
86199958,2786199958,27
86199959,2786199959,27
86199960,2786199960,27
86199961,2786199961,27
86199964,2786199964,27
86199965,2786199965,27
86199967,2786199967,27
86199968,2786199968,27
86199969,2786199969,27
86199970,2786199970,27
86199971,2786199971,27
8620260,278620260,27
862800,27862800,27
863200,27863200,27
86368763,2786368763,27
8677900,278677900,27
869990,27869990,27
87,2787,27
87049,2787049,27
87086,2787086,27
87087,2787087,27
87106,2787106,27
87121,2787121,27
87123,2787123,27
87131,2787131,27
87159,2787159,27
87250,2787250,27
87260,2787260,27
87283,2787283,27
87284,2787284,27
87285,2787285,27
87286,2787286,27
87287,2787287,27
87288,2787288,27
87289,2787289,27
87291,2787291,27
874760,27874760,27
87740,2787740,27
87741,2787741,27
87742,2787742,27
87743,2787743,27
87750,2787750,27
87751,2787751,27
87752,2787752,27
877520,27877520,27
87753,2787753,27
877540,27877540,27
877541,27877541,27
877542,27877542,27
877544,27877544,27
877545,27877545,27
877546,27877546,27
877547,27877547,27
877548,27877548,27
877549,27877549,27
87758,2787758,27
87759,2787759,27
878450,27878450,27
878451,27878451,27
886,27886,27
88600,2788600,27
88601,2788601,27
88602,2788602,27
88603,2788603,27
88604,2788604,27
8900,278900,27
89000,2789000,27
9000,279000,27
9001,279001,27
90020,2790020,27
90021,2790021,27
90022,2790022,27
90023,2790023,27
90024,2790024,27
9600000,279600000,27
9602001,279602001,27
9602002,279602002,27
9602005,279602005,27
9602006,279602006,27
9602007,279602007,27
9602010,279602010,27
9602011,279602011,27
960210000,27960210000,27
9603000,279603000,27
9603001,279603001,27
9603002,279603002,27
9603003,279603003,27
,290,290
,291,291
7,2917,291
,297,297
,298,298
21,29821,298
22,29822,298
23,29823,298
24,29824,298
25,29825,298
26,29826,298
27,29827,298
28,29828,298
29,29829,298
5,2985,298
71,29871,298
72,29872,298
73,29873,298
74,29874,298
75,29875,298
76,29876,298
77,29877,298
78,29878,298
79,29879,298
,299,299
2,2992,299
4,2994,299
5,2995,299
,30,30
69,3069,30
690,30690,30
69111,3069111,30
693,30693,30
694,30694,30
695,30695,30
697,30697,30
698,30698,30
699,30699,30
69903,3069903,30
94,3094,30
,31,31
202626905,31202626905,31
20807,3120807,31
208080102,31208080102,31
242002,31242002,31
382002,31382002,31
6,316,31
610,31610,31
611,31611,31
612,31612,31
613,31613,31
614,31614,31
615,31615,31
616,31616,31
617,31617,31
618,31618,31
619,31619,31
620,31620,31
621,31621,31
622,31622,31
623,31623,31
624,31624,31
625,31625,31
626,31626,31
627,31627,31
628,31628,31
629,31629,31
630,31630,31
631,31631,31
6320,316320,31
6321,316321,31
6322,316322,31
633,31633,31
634,31634,31
63510,3163510,31
63511,3163511,31
63512,3163512,31
63513,3163513,31
63531,3163531,31
6356,316356,31
6357,316357,31
6358,316358,31
6359,316359,31
6360,316360,31
6361,316361,31
6362,316362,31
6363,316363,31
6364,316364,31
6365,316365,31
637,31637,31
638,31638,31
639,31639,31
640,31640,31
641,31641,31
642,31642,31
643,31643,31
644,31644,31
645,31645,31
646,31646,31
647,31647,31
648,31648,31
649,31649,31
650,31650,31
651,31651,31
652,31652,31
653,31653,31
654,31654,31
655,31655,31
6560,316560,31
6561,316561,31
657,31657,31
6587,316587,31
6588,316588,31
6589,316589,31
660,31660,31
665,31665,31
670,31670,31
671,31671,31
672,31672,31
6730,316730,31
6731,316731,31
6732,316732,31
6733,316733,31
6734,316734,31
67353,3167353,31
67354,3167354,31
67355,3167355,31
67356,3167356,31
67357,3167357,31
67358,3167358,31
67359,3167359,31
6736,316736,31
6737,316737,31
6738,316738,31
6739,316739,31
674,31674,31
675,31675,31
6760,316760,31
677,31677,31
678,31678,31
679,31679,31
6800,316800,31
6801,316801,31
68021,3168021,31
681,31681,31
682,31682,31
683,31683,31
684,31684,31
685,31685,31
6860,316860,31
6861,316861,31
6862,316862,31
6863,316863,31
6864,316864,31
6865,316865,31
6866,316866,31
687,31687,31
702003,31702003,31
84,3184,31
85,3185,31
87,3187,31
88,3188,31
90,3190,31
970,31970,31
970001,31970001,31
970002,31970002,31
97001,3197001,31
97002,3197002,31
97003,3197003,31
97004,3197004,31
97005,3197005,31
970055,31970055,31
970056,31970056,31
970057,31970057,31
970058,31970058,31
970059,31970059,31
970068,31970068,31
970069,31970069,31
97008,3197008,31
970109,31970109,31
97011,3197011,31
97012,3197012,31
97013,3197013,31
97014,3197014,31
97016,3197016,31
97017,3197017,31
97018,3197018,31
97019,3197019,31
97020,3197020,31
97021,3197021,31
97022,3197022,31
970230,31970230,31
970231,31970231,31
970232,31970232,31
970233,31970233,31
970234,31970234,31
970235,31970235,31
970236,31970236,31
970237,31970237,31
970238,31970238,31
970239,31970239,31
97025,3197025,31
97026,3197026,31
97027,3197027,31
97028,3197028,31
97029,3197029,31
97030,3197030,31
,32,32
455,32455,32
456,32456,32
46,3246,32
460,32460,32
4630,324630,32
4640,324640,32
4650,324650,32
4651,324651,32
4652,324652,32
4653,324653,32
4654,324654,32
4655,324655,32
4656,324656,32
4657,324657,32
4658,324658,32
4659,324659,32
4660,324660,32
4661,324661,32
4662,324662,32
4663,324663,32
4664,324664,32
4665,324665,32
4666,324666,32
4667,324667,32
4669,324669,32
467,32467,32
4670,324670,32
4671,324671,32
4672,324672,32
4673,324673,32
4674,324674,32
4675,324675,32
4676,324676,32
4677,324677,32
4678,324678,32
4679,324679,32
4680,324680,32
4681,324681,32
4682,324682,32
4683,324683,32
4684,324684,32
4685,324685,32
4687,324687,32
4688,324688,32
4689,324689,32
469,32469,32
47,3247,32
48,3248,32
4800,324800,32
4802,324802,32
4803,324803,32
4806,324806,32
483,32483,32
484,32484,32
485,32485,32
486,32486,32
487,32487,32
488,32488,32
489,32489,32
49,3249,32
70,3270,32
702,32702,32
703,32703,32
704,32704,32
706,32706,32
707,32707,32
77,3277,32
770001,32770001,32
770002,32770002,32
7700020,327700020,32
770005,32770005,32
7700050,327700050,32
7700052,327700052,32
7700053,327700053,32
7700054,327700054,32
7700055,327700055,32
7700056,327700056,32
7700057,327700057,32
7700058,327700058,32
7700059,327700059,32
,33,33
5090,335090,33
5094,335094,33
5095,335095,33
5096,335096,33
5097,335097,33
5098,335098,33
5099,335099,33
5100,335100,33
5103,335103,33
5105,335105,33
5106,335106,33
5107,335107,33
5108,335108,33
5113,335113,33
6,336,33
6000,336000,33
6001,336001,33
6002,336002,33
6003,336003,33
60041,3360041,33
60042,3360042,33
60051,3360051,33
60052,3360052,33
6006,336006,33
6007,336007,33
6008,336008,33
6009,336009,33
601,33601,33
6020,336020,33
6021,336021,33
6022,336022,33
6023,336023,33
6024,336024,33
6025,336025,33
6026,336026,33
6027,336027,33
60270,3360270,33
60271,3360271,33
60273,3360273,33
60274,3360274,33
60275,3360275,33
60276,3360276,33
60277,3360277,33
60278,3360278,33
60279,3360279,33
6028,336028,33
6029,336029,33
603,33603,33
6040,336040,33
6041,336041,33
6044,336044,33
6045,336045,33
6046,336046,33
6047,336047,33
6048,336048,33
6049,336049,33
6050,336050,33
6051,336051,33
6052,336052,33
6053,336053,33
6054,336054,33
6055,336055,33
6056,336056,33
6057,336057,33
6058,336058,33
6059,336059,33
6064,336064,33
6065,336065,33
6066,336066,33
6067,336067,33
6068,336068,33
6069,336069,33
607,33607,33
608,33608,33
609,33609,33
61,3361,33
62,3362,33
630,33630,33
631,33631,33
632,33632,33
633,33633,33
634,33634,33
635,33635,33
6360,336360,33
6361,336361,33
6362,336362,33
6363,336363,33
6364,336364,33
6365,336365,33
6366,336366,33
6367,336367,33
6368,336368,33
6369,336369,33
637,33637,33
63800,3363800,33
63801,3363801,33
63802,3363802,33
63803,3363803,33
63804,3363804,33
63805,3363805,33
63806,3363806,33
63807,3363807,33
63808,3363808,33
63809,3363809,33
6381,336381,33
6382,336382,33
6383,336383,33
6384,336384,33
6385,336385,33
6386,336386,33
6387,336387,33
6388,336388,33
6389,336389,33
64000,3364000,33
64001,3364001,33
64002,3364002,33
64003,3364003,33
64004,3364004,33
64005,3364005,33
64006,3364006,33
64007,3364007,33
64008,3364008,33
64009,3364009,33
6401,336401,33
6402,336402,33
6403,336403,33
6404,336404,33
6405,336405,33
6406,336406,33
6407,336407,33
6408,336408,33
6409,336409,33
6410,336410,33
6411,336411,33
6412,336412,33
6413,336413,33
6414,336414,33
6415,336415,33
64160,3364160,33
64161,3364161,33
64162,3364162,33
64163,3364163,33
64164,3364164,33
64166,3364166,33
64167,3364167,33
64168,3364168,33
64169,3364169,33
6417,336417,33
6418,336418,33
6419,336419,33
642,33642,33
643,33643,33
6440,336440,33
6441,336441,33
6442,336442,33
6443,336443,33
6447,336447,33
6448,336448,33
6449,336449,33
645,33645,33
646,33646,33
647,33647,33
648,33648,33
6490,336490,33
6491,336491,33
6492,336492,33
6493,336493,33
6494,336494,33
64950,3364950,33
64951,3364951,33
64952,3364952,33
64953,3364953,33
64954,3364954,33
64955,3364955,33
64956,3364956,33
64957,3364957,33
64958,3364958,33
64959,3364959,33
6496,336496,33
6497,336497,33
6498,336498,33
64990,3364990,33
64991,3364991,33
64992,3364992,33
64993,3364993,33
64995,3364995,33
64998,3364998,33
64999,3364999,33
650,33650,33
651,33651,33
652,33652,33
6530,336530,33
6531,336531,33
6532,336532,33
6533,336533,33
6534,336534,33
6535,336535,33
6536,336536,33
6537,336537,33
6538,336538,33
6539,336539,33
654,33654,33
655,33655,33
65660,3365660,33
65662,3365662,33
65663,3365663,33
65664,3365664,33
65665,3365665,33
65666,3365666,33
65667,3365667,33
65668,3365668,33
65669,3365669,33
6567,336567,33
6568,336568,33
658,33658,33
659,33659,33
66,3366,33
660,33660,33
661,33661,33
662,33662,33
663,33663,33
664,33664,33
665,33665,33
666,33666,33
667,33667,33
668,33668,33
6690,336690,33
6691,336691,33
6692,336692,33
6693,336693,33
6694,336694,33
6695,336695,33
6696,336696,33
6697,336697,33
6698,336698,33
6699,336699,33
67,3367,33
68,3368,33
6913,336913,33
695,33695,33
698,33698,33
699,33699,33
7,337,33
700000,33700000,33
700001,33700001,33
7000012,337000012,33
700003,33700003,33
700004,33700004,33
700005,33700005,33
700009,33700009,33
700010,33700010,33
7445,337445,33
7446,337446,33
7447,337447,33
7448,337448,33
7449,337449,33
7450,337450,33
7451,337451,33
7452,337452,33
7453,337453,33
7454,337454,33
7455,337455,33
7456,337456,33
7457,337457,33
7482,337482,33
7483,337483,33
7484,337484,33
7485,337485,33
749,33749,33
7500,337500,33
7501,337501,33
7502,337502,33
7503,337503,33
7504,337504,33
7505,337505,33
75054,3375054,33
75055,3375055,33
75056,3375056,33
75057,3375057,33
75058,3375058,33
75059,3375059,33
75060,3375060,33
75061,3375061,33
75062,3375062,33
75063,3375063,33
75064,3375064,33
75065,3375065,33
75066,3375066,33
75067,3375067,33
75068,3375068,33
75069,3375069,33
7507,337507,33
75070,3375070,33
75071,3375071,33
75072,3375072,33
75073,3375073,33
75074,3375074,33
75075,3375075,33
75076,3375076,33
75077,3375077,33
75078,3375078,33
75079,3375079,33
7508,337508,33
7509,337509,33
7510,337510,33
7511,337511,33
7512,337512,33
7513,337513,33
7514,337514,33
7515,337515,33
7516,337516,33
75170,3375170,33
75171,3375171,33
75172,3375172,33
75173,3375173,33
75174,3375174,33
75175,3375175,33
75176,3375176,33
7518,337518,33
7519,337519,33
7520,337520,33
75209,3375209,33
7521,337521,33
7522,337522,33
7523,337523,33
7524,337524,33
7525,337525,33
7526,337526,33
7527,337527,33
7528,337528,33
7529,337529,33
753,33753,33
7540,337540,33
7541,337541,33
7542,337542,33
75430,3375430,33
75431,3375431,33
75432,3375432,33
75433,3375433,33
75434,3375434,33
75435,3375435,33
75436,3375436,33
75437,3375437,33
75438,3375438,33
75439,3375439,33
7544,337544,33
7545,337545,33
7546,337546,33
7547,337547,33
7548,337548,33
7549,337549,33
7550,337550,33
7551,337551,33
7552,337552,33
7553,337553,33
7554,337554,33
75555,3375555,33
75556,3375556,33
75557,3375557,33
75558,3375558,33
75559,3375559,33
7556,337556,33
75560,3375560,33
75561,3375561,33
75562,3375562,33
75563,3375563,33
75564,3375564,33
75566,3375566,33
75567,3375567,33
75568,3375568,33
75569,3375569,33
7557,337557,33
7558,337558,33
7559,337559,33
75636,3375636,33
75637,3375637,33
75638,3375638,33
7570,337570,33
75700,3375700,33
75701,3375701,33
75706,3375706,33
75707,3375707,33
7571,337571,33
75717,3375717,33
75718,3375718,33
7572,337572,33
7573,337573,33
7574,337574,33
7575,337575,33
7576,337576,33
75761,3375761,33
75764,3375764,33
75765,3375765,33
7577,337577,33
75770,3375770,33
75771,3375771,33
75772,3375772,33
75773,3375773,33
75774,3375774,33
75777,3375777,33
75778,3375778,33
75779,3375779,33
7578,337578,33
75785,3375785,33
75786,3375786,33
758,33758,33
759,33759,33
760,33760,33
761,33761,33
762,33762,33
763,33763,33
764,33764,33
765,33765,33
766,33766,33
767,33767,33
768,33768,33
769,33769,33
7700,337700,33
7701,337701,33
7702,337702,33
7703,337703,33
7704,337704,33
7705,337705,33
7706,337706,33
7707,337707,33
7708,337708,33
7709,337709,33
7713,337713,33
7714,337714,33
77150,3377150,33
77151,3377151,33
77152,3377152,33
77153,3377153,33
77154,3377154,33
77158,3377158,33
77159,3377159,33
772,33772,33
773,33773,33
774,33774,33
